logFC	AveExpr	t	P.Value	adj.P.Val	B
33425	1.25325280783244	3.86955993749561	8.64382287678178	3.39669615516391e-17	9.63914434912415e-13	25.7895227380106
24583	0.792915988034372	3.0005287933232	5.16066312758713	3.17184131241961e-07	0.00275575244821075	5.94460317034468
24020	0.741152595811133	1.30818603699509	5.12121719164322	3.88435048024632e-07	0.00275575244821075	5.8952634501955
5579	0.727171097988423	1.43976963557224	4.89045278344024	1.23714941137912e-06	0.00702156519922332	4.88748673584566
10922	0.724431397682779	1.44980383266268	4.78158686819002	2.10268593636038e-06	0.00852428878600498	4.42534754369401
35852	1.06200756914281	2.46960844558443	4.78165709081071	2.1019736798546e-06	0.00852428878600498	4.35685148293009
35853	1.06060289297595	2.51270055570878	4.73116319118114	2.67881394288366e-06	0.00869759472449268	4.14552536244308
35855	1.05403101915006	2.50924210853741	4.72503417144991	2.75841682008718e-06	0.00869759472449268	4.12155465623419
18654	0.704382082223528	1.39983125702494	4.62063562735733	4.51943265133334e-06	0.0114644016218842	3.76058228696161
35423	0.649850380526334	2.28461604546359	4.6301670373389	4.32194905789997e-06	0.0114644016218842	3.74604492643416
24577	0.682270057164952	3.09745467842149	4.6056357519711	4.84786875264677e-06	0.0114644016218842	3.60716041542326
21339	0.766210036556106	1.25175012300337	4.57011848126211	5.71938414784746e-06	0.0124281150484439	3.55062675536006
35854	1.04394337576846	2.16107273809135	4.5551063855963	6.13128517436797e-06	0.0124281150484439	3.459160576062
35851	1.00302611661187	2.09676721340646	4.50707641115005	7.64896492912926e-06	0.014470821783922	3.27297351557234
24713	0.633701960840959	1.8313719828072	4.40720321859857	1.20366385399979e-05	0.0213484830305037	2.90271648300664
39086	0.732627671467682	1.74353995333727	4.29656254507436	1.96866853423339e-05	0.0314296822548366	2.47848307576076
35485	0.643599206114562	1.60536544814848	4.28790926186204	2.04496345212088e-05	0.0314296822548366	2.4528419855012
1093	0.690247752122427	2.66785749891362	4.25053223582171	2.40813658652323e-05	0.0320374653649394	2.25914184549364
8315	0.638239150659269	2.849261802849	4.22492349824599	2.69161815877887e-05	0.0320374653649394	2.15725655492482
2240	0.771113067064451	1.69548180005116	4.18673327389611	3.17411527766818e-05	0.0360300173398671	2.07090897010338
29250	0.64744056654678	2.13146365158077	4.16679214824805	3.45772615634709e-05	0.0377397511018529	1.98783339149395
21340	0.693891577838465	1.27017498042454	4.11784334271897	4.25967163092955e-05	0.0431917871177964	1.81963027398868
8421	0.630153655473229	1.45479953255709	4.11316459025832	4.34496591449365e-05	0.0431917871177964	1.80514888687356
22239	0.957539644470787	2.61447706634711	4.06514504250154	5.31947137910688e-05	0.0492465022465493	1.59652423651419
5466	0.729275144696789	1.35960422210714	4.05469058540831	5.55755356667074e-05	0.0492850797234319	1.58912451506765
