logFC	AveExpr	t	P.Value	adj.P.Val	B
13722	-0.803407740871524	2.66399708860024	-7.68443049824511	1.82371483572538e-13	5.00445588071403e-09	18.9792657318845
9628	-0.710381801093303	3.39210575233342	-7.17509009595334	4.90439803740635e-12	6.72907932722338e-08	15.9755183007628
9627	-0.693240655626825	3.38720101020283	-7.10177355084543	7.77734313095107e-12	7.11393576188095e-08	15.5652931604534
21183	1.19731362068062	2.26807425172389	6.63535430944294	1.35477855141373e-10	9.29411955733602e-07	13.1325956240156
33426	-0.602994370278601	2.41206148671179	-6.43303770323575	4.46213782564379e-10	2.44891048146983e-06	12.0265915086511
33427	0.988348396130874	2.62124455878009	6.24028494318963	1.35815479766335e-09	6.21152096711335e-06	11.0258404060061
2627	-0.859427377333903	2.08053066365637	-5.50411691441765	7.52727501104984e-08	0.000295079933683169	7.47514746108025
12436	-0.732476078470905	1.85795561350112	-5.41470983890545	1.19382900663394e-07	0.000372891756541389	7.07190459364003
9630	1.12963604075873	3.48823291966259	5.41026420477074	1.22299690567855e-07	0.000372891756541389	6.99095133553041
21188	-0.780684986908454	1.88930835786027	-5.15942220259748	4.31327191818736e-07	0.00108682053674674	5.92867819380023
28807	0.962968629078488	2.62186821435216	5.1576265494963	4.35662909668528e-07	0.00108682053674674	5.91222636909727
12528	1.04038831628783	2.10357656114024	5.00857727891634	9.01401531561201e-07	0.00206127995229758	5.26880205100849
839	-0.615312100742104	3.09270931147141	-4.94081681992254	1.2463194443596e-06	0.00263078860559014	4.95610599803253
1642	0.877161949381215	1.91026028959228	4.83233430865203	2.08365639557734e-06	0.00408411536793127	4.53205282670075
12438	-0.62070468443986	1.70520957083952	-4.80803089858294	2.33245317010523e-06	0.00426698982939051	4.43688705546209
5736	1.04357929769258	2.2415702549708	4.76551121300076	2.84506337275928e-06	0.00487946150074296	4.24797176269187
10318	0.868427787025582	1.63754421723871	4.67714952522861	4.27217507529415e-06	0.00689604448477334	3.90529953426904
5739	0.97323024440318	2.68469079823636	4.66393583772942	4.53758428497587e-06	0.00691754724244571	3.82794310163777
24387	0.931399064382526	1.07783706605429	4.58951488662532	6.35538650363525e-06	0.00917885058138184	3.55933419153954
24389	0.908885725559426	1.053225847099	4.57736533699322	6.71196928784168e-06	0.00920915746138318	3.51050233148652
5738	0.909497776871247	2.65466577105754	4.55287358884587	7.49012027418623e-06	0.00978744716399735	3.3870211309942
20300	0.785369217741644	2.65613536492748	4.5068341148826	9.19221964700507e-06	0.0114656226969757	3.20845121283505
3959	0.864702947595315	0.535579473258961	4.49516381225505	9.68119439058028e-06	0.0115505067509528	3.16540396615659
15832	0.720081738734184	2.4117014904652	4.4090281692776	1.41232250145926e-05	0.0161481424010598	2.8350309452203
661	0.91994927474744	2.59246991716976	4.34754536643401	1.84407252956148e-05	0.0202412777134786	2.59846555605487
31737	0.730941208110884	2.99223989221212	4.30617444260765	2.20149238279833e-05	0.0232350586447573	2.43771824454835
4042	1.00432314530493	3.896426563595	4.28292226023963	2.43173798016349e-05	0.0237598714185483	2.33773348949337
17096	0.706796313302936	2.85782933625011	4.27528910608206	2.51090631392188e-05	0.0237598714185483	2.3248042825339
28936	0.874841671261584	1.18603924370844	4.26942264198192	2.575314608022e-05	0.0237598714185483	2.32471006564362
26010	0.860998597831848	3.2118446122282	4.2673957677449	2.59755891751922e-05	0.0237598714185483	2.29076702802004
15101	0.692050664597306	1.74626474256546	4.25073367848542	2.78665566274155e-05	0.0244103845114518	2.24835859926803
10993	0.749292705977417	2.21097090189245	4.19614477096644	3.50716607601881e-05	0.0291636800884946	2.04060150484448
25739	0.942498149110309	1.6961557912605	4.18129479486296	3.73171819949142e-05	0.0292577368892126	1.99526974755112
200	0.797802542788572	3.47903402027638	4.1850005165569	3.67443212024982e-05	0.0292577368892126	1.98760220108731
34108	0.868952717225361	1.50086732558008	4.16087431351597	4.0629894700908e-05	0.0296075350106579	1.92277773418498
30917	0.914359331140508	1.25177828621694	4.15869119272133	4.10001942496629e-05	0.0296075350106579	1.91560602446617
28026	0.870078342519498	1.76009861430748	4.16043890213666	4.07034934313279e-05	0.0296075350106579	1.91546016997296
33014	0.807929390373325	2.03311119973273	4.13990536819476	4.43223283578859e-05	0.030271960720424	1.83993878166505
38197	0.890898309068641	1.10120125827553	4.13447928809864	4.53286593743159e-05	0.030271960720424	1.82534652774306
36709	0.782085342868421	2.61872439058098	4.13725092134913	4.48119376900477e-05	0.030271960720424	1.82343706515989
9626	-0.750523044550318	3.72305735973183	-4.12916633402899	4.63329452373386e-05	0.030271960720424	1.78136478620661
4041	0.9401924847444	3.84983765645011	4.11888072701398	4.83442582506102e-05	0.0308515067594184	1.7410103833576
14153	0.733695833347072	1.70912778426904	4.09860523991303	5.25504013171839e-05	0.0320452347232187	1.69274984547437
27900	0.853841190281445	4.51971158827582	4.10551625952022	5.10790336784146e-05	0.0318559037083949	1.68315848734738
17130	0.851799178463817	1.69034371489998	4.07769166692271	5.72526936237537e-05	0.0334270460793495	1.62212558861999
12127	0.78452789677714	1.98991727933203	4.07937617793853	5.68595868750443e-05	0.0334270460793495	1.61965889667046
38441	0.893073191900534	2.92792458326003	4.05124079751475	6.37749245201931e-05	0.0348862256378425	1.51606294522023
20309	0.654584523094621	2.90197820325214	4.05100902895822	6.38077462322526e-05	0.0348862256378425	1.51115789107348
10489	0.740969523805026	1.26307471679733	4.04521725996765	6.5355980528335e-05	0.0348862256378425	1.50489052919994
23402	0.753117362191733	1.58852205306699	4.04239875567979	6.61085140179954e-05	0.0348862256378425	1.49445754961002
3123	0.778262932486752	2.06325402242583	4.02826496046961	7.00080905789172e-05	0.0362470191240767	1.44006487753282
37683	0.844204160704286	2.20407793245606	4.01242409778374	7.46382648051841e-05	0.0379286782318344	1.39303769134891
17025	0.832411831767469	2.58510799581113	3.99457393604498	8.02040841142818e-05	0.0400160049487274	1.31495898612745
23552	0.816390840564841	3.01610379973577	3.98597716770251	8.3023159578098e-05	0.0406828307496891	1.29036354119908
32911	0.902447994847002	2.75761854391951	3.97488540823898	8.67995661625193e-05	0.0410666706045809	1.25571815300716
19476	0.797549908720667	0.321560231368748	3.97891794986606	8.54081265798884e-05	0.0410666706045809	1.25427281762515
9631	-0.647971065476005	3.91823573272556	-3.96849175564267	8.90111131911388e-05	0.0413992196114922	1.21354876607952
2177	0.871329570299727	1.57006531114208	3.95752847418897	9.30379948431997e-05	0.0419798947211549	1.19375113155825
10217	0.588825922523708	2.61474535936217	3.95666423976018	9.33192514117726e-05	0.0419798947211549	1.18291904758238
15577	0.884048769203155	0.427907695008419	3.93989352150814	9.9810580909147e-05	0.0433932941289844	1.1231230660037
38442	0.873342051388303	2.95711322826605	3.93651914852849	0.000101158682131179	0.0433932941289844	1.11478525796543
10917	0.659957143692016	2.05018013628612	3.93297132570252	0.000102578007726224	0.0433932941289844	1.10480133767063
8475	0.620692187304821	2.56123262627408	3.92775221177304	0.000104698500151828	0.0433932941289844	1.08344214063628
38961	0.601515296893937	2.33352565877139	3.92627894599553	0.000105312122240215	0.0433932941289844	1.08005390212846
26597	0.825698068893406	1.94332473002361	3.92486382913002	0.000105949152969715	0.0433932941289844	1.07799636838768
35495	0.688296240915404	3.28262700855216	3.90312540647738	0.00011545068843815	0.0462197148456026	0.993925349686235
26008	0.860039038105168	3.37366247176178	3.89704486746393	0.000118267029519829	0.0462197148456026	0.975150583079645
8505	0.643920772120738	2.21747644901173	3.89091050305958	0.000121132873043171	0.0462197148456026	0.959040001894264
38220	0.748247176619757	2.38338235871819	3.88560676966408	0.000123715330176166	0.0462197148456026	0.94044316544705
5658	0.839449947895397	0.76633458022893	3.88193505651213	0.000125514094855446	0.0462197148456026	0.929220304045279
6004	0.771501493635233	1.4536686960377	3.87226259598999	0.00013037190672585	0.0462197148456026	0.899593291805423
16446	0.65231711039042	1.64449899103421	3.87067236852384	0.000131178006804774	0.0462197148456026	0.893036220293506
36208	0.888554584713428	0.472467858427582	3.86756520853242	0.000132794789288628	0.0462197148456026	0.876486494304038
24239	0.621440068874194	1.93145932647799	3.86595177189691	0.00013359831180136	0.0462197148456026	0.875149899123659
24769	0.804305025113069	2.05233516015836	3.86586747580226	0.000133680908326999	0.0462197148456026	0.874302891105881
12617	-0.667131454596375	2.14456787825184	-3.86533160459962	0.000133954322690716	0.0462197148456026	0.872116826777953
15905	0.694264535514376	2.0311859089961	3.8610692268857	0.000136215679236844	0.0462197148456026	0.857653210002222
18227	0.658704283509457	2.30599495333066	3.86095328532443	0.000136259634814204	0.0462197148456026	0.855919557810928
26835	0.68196593812834	3.39508233308275	3.86063648234609	0.000136430775208404	0.0462197148456026	0.848720327589858
10033	0.849253283950178	0.679001830730491	3.85651467546899	0.00013866373826859	0.0464033127052241	0.841612842808379
22757	0.8065822484944	0.528071735846702	3.85217199519411	0.000141036644149998	0.0466287536400013	0.825189473574103
34829	0.634218998707245	2.55348418836475	3.84607326728514	0.000144397280851008	0.0466477154936128	0.804859832246738
34229	0.81687413646681	2.75615257308363	3.84596708264744	0.000144493852882806	0.0466477154936128	0.80406448833988
10452	0.63394705400341	2.27864103593789	3.83719458123332	0.000149485017036207	0.0467508144622621	0.775917744860326
20377	0.744452794026459	2.15878773152534	3.8319989448252	0.000152572163645868	0.0467508144622621	0.75936939162044
10488	0.71263596061373	1.27784144817051	3.82949032575838	0.000154067505732168	0.0467508144622621	0.754004540273235
20123	0.782040208694094	1.53215792514301	3.82456850663443	0.000157041670700012	0.0467508144622621	0.736610524148908
13870	0.762646338839319	0.516345533894576	3.8234439122248	0.000157728820191938	0.0467508144622621	0.727288396366028
32629	0.628670764034764	2.40389961340304	3.81660603352192	0.00016193027810937	0.0467508144622621	0.706112222972053
13712	0.819952099875863	3.23542499163745	3.80998883363843	0.000166173695535076	0.0467508144622621	0.683130181777345
15507	0.637515017712365	2.02012652108484	3.80871509667106	0.000166968644497683	0.0467508144622621	0.680822115772372
21535	-0.809243890170866	2.56531839208231	-3.80767606274541	0.000167667638524519	0.0467508144622621	0.674552907816844
35180	0.800435113373659	1.84988884373252	3.80551980722922	0.000169071905619473	0.0467508144622621	0.671939451791124
16700	0.82788002490823	3.8340157409701	3.79954071763766	0.000173024168675838	0.0467508144622621	0.653428463743859
3292	0.730667289740465	1.67346271045597	3.79605006879262	0.000175371728175771	0.0467508144622621	0.639835832473054
15195	0.614986645955118	1.93609937758446	3.79285010930723	0.000177508614712139	0.0467508144622621	0.628182479928039
37298	0.849900517633206	1.5905349349367	3.79183759080854	0.00017824480954532	0.0467508144622621	0.626099006915521
1444	0.690330228214116	3.36638390605277	3.7920292074304	0.000178113159634909	0.0467508144622621	0.619187603012359
14570	0.624453770546997	2.86011380953836	3.79063765210859	0.000179022208262942	0.0467508144622621	0.617306653671674
26546	0.810695410042312	3.99174701203797	3.78615301971453	0.00018219245781517	0.0467508144622621	0.60772971937901
941	0.642132343694358	2.71309704554157	3.78706492310087	0.000181521422329628	0.0467508144622621	0.605749379289202
942	0.642132343694358	2.71309704554157	3.78706492310087	0.000181521422329628	0.0467508144622621	0.605749379289202
37571	0.691240588604416	2.60203949594133	3.785223431863	0.000182845813737479	0.0467508144622621	0.600008325378306
17729	0.79866541917457	0.570697590696437	3.78446229752467	0.000183382420043393	0.0467508144622621	0.598052098272492
8611	0.753337508884031	2.25016700272623	3.78251760029896	0.000184760211018666	0.0467508144622621	0.592757178741918
38477	0.895479752349854	2.92828457897511	3.77582070860474	0.000189580036814991	0.0472933253658197	0.567661032393275
19901	0.672574871289085	2.41842765256562	3.76356460727806	0.000198709836423222	0.0474636101233476	0.528542729453303
4301	0.731637570964562	3.74995998947417	3.76280379990639	0.000199290043199689	0.0474636101233476	0.528290213514683
10460	0.622500235356254	2.05214658935872	3.76188303812713	0.000199956525480939	0.0474636101233476	0.524223970422287
11447	0.646555425790107	2.43883814313816	3.7589791325661	0.000202210009954082	0.0474636101233476	0.513229838224141
4926	0.925878382052778	1.51047782553958	3.75779024937387	0.00020315364906603	0.0474636101233476	0.512859826443274
11363	0.67597332404566	1.91003611300477	3.7532195660221	0.000206737466957809	0.0474636101233476	0.496078550372928
1457	0.831402276339233	3.04334611899133	3.75081478943838	0.000208646891764409	0.0474636101233476	0.488146070880697
183	0.692029832422538	2.32911485499891	3.75061225776771	0.000208808462069429	0.0474636101233476	0.486858029473797
23281	0.774914971736451	1.87114496228534	3.74799319153986	0.000210908493073368	0.0474636101233476	0.479134863645806
38833	0.621260794962869	2.5670608947007	3.74661794272581	0.000211972427961877	0.0474636101233476	0.472077151356564
14952	0.897119890858225	1.76106208260148	3.74385639703447	0.000214266114492591	0.0474636101233476	0.465402564697778
25925	0.654519860720487	2.56157290763146	3.74061548613156	0.000216926804752014	0.0474636101233476	0.45307875052687
35717	0.736119904938278	3.33140452506522	3.741223704058	0.000216429123627224	0.0474636101233476	0.451580094247959
12112	0.673942938134523	2.4175388946815	3.74001811497654	0.000217426491061094	0.0474636101233476	0.45066859588716
25978	0.717773427316088	3.38694651966521	3.73963533704866	0.000217744063711125	0.0474636101233476	0.446268417681626
27544	0.628200079405886	2.49969208818856	3.73799126792845	0.000219073508669972	0.0474636101233476	0.443742389178896
36708	0.652660483784847	2.51833561947477	3.72930803174934	0.000226467564771576	0.0480894824831064	0.414981116360424
2437	0.608780030814999	2.2352205886557	3.7263324799751	0.000229002997006807	0.0480894824831064	0.406172147988613
10461	0.609275378589779	2.27143007912147	3.72612217377388	0.00022918655457445	0.0480894824831064	0.405479940567816
20847	0.611795759964653	2.72224437692409	3.72539836756692	0.000229811460403813	0.0480894824831064	0.40173865888729
17302	0.852579369311813	2.06949264276978	3.72373876549269	0.000231325814940055	0.0480894824831064	0.39904409033365
25342	0.669221309268204	2.67177370378647	3.72119496401497	0.000233571964405629	0.0481913404154501	0.388031235069068
25469	0.633580647424756	2.52485890716323	3.71890886292272	0.000235575538196582	0.0482420025645702	0.380926120696614
10918	0.603392821419205	2.01114700369798	3.71543347397057	0.000238681338647571	0.0485159601024295	0.37092327241093
25617	0.814995556373965	1.21845195923006	3.70502162779476	0.000248340880610484	0.0490387396416615	0.337721258650574
24170	0.712663953336473	0.291337133141715	3.70600784178408	0.000247415679415657	0.0490387396416615	0.33581303182468
34482	0.723603436696019	3.06543324842507	3.70478667120124	0.000248561781810561	0.0490387396416615	0.334636362006623
33940	0.801498396318715	0.997108364568087	3.70306244817547	0.000250188533575038	0.0490387396416615	0.33118831726648
31180	0.948928439849385	3.4903565113797	3.70392067443123	0.00024937757345915	0.0490387396416615	0.329315751126432
25343	0.8615639570525	2.80524135145664	3.70024663182351	0.000252866756242857	0.0492121748798598	0.321266840518856
