logFC	AveExpr	t	P.Value	adj.P.Val	B
21188	-0.627608337395147	2.24734289350954	-8.94987744820486	1.15996422721843e-18	3.18804568208714e-14	29.8579912398842
33425	0.646016168816619	3.70080087323129	7.12247039005488	1.7262362614338e-12	6.77769677274951e-09	16.9619478294723
7991	0.957555367787217	1.84063468315948	6.80526322453357	1.51785092308538e-11	5.21457684625983e-08	15.1415492877328
18005	-0.717890102937108	0.8056457990005	-6.01201381522768	2.35989146944228e-09	6.48592571461516e-06	10.5641365374936
7990	0.824888853272173	1.32426455060953	5.94411030453526	3.54127353259851e-09	8.84803288817612e-06	10.2153478887596
18006	-0.600952245693966	0.701230967070398	-5.30595311139045	1.31055378356253e-07	0.000290422943686597	6.95752029411107
7992	0.773646708441776	1.62777042153119	5.26538324364118	1.62832126366078e-07	0.000319662725788949	6.7961971485112
18007	-0.711041637524337	1.12560267118474	-5.18420271432398	2.50295860421253e-07	0.000458608761854515	6.41033365637226
27573	-0.630115083079354	3.05151406788577	-4.93081853143565	9.21436103882391e-07	0.00120594047043351	5.20398905413855
18009	-0.595598507728524	0.876900207920319	-4.87145463480994	1.2399237642727e-06	0.00148165498857699	4.9733929973493
12154	-0.606772701262516	3.08992197472079	-4.76876708827153	2.05644063738858e-06	0.00226076857911951	4.49347796491017
20888	1.22374616400958	1.68708470337824	4.71901782157369	2.61854190594678e-06	0.00266548169418672	4.32238453266622
37031	-0.638945243873724	5.31724114729529	-4.73174527619653	2.46209745332875e-06	0.00260262640028029	4.24536342643386
5805	0.664780556239369	1.66677515119201	4.69514711652347	2.93808548323953e-06	0.00267765022074031	4.2192439061866
4718	0.668255204041698	1.23105523215654	4.58642304674372	4.93125380051513e-06	0.00398619351333406	3.75926795706036
11443	0.612511938794526	2.27304180878927	4.26002138662706	2.18705323895691e-05	0.0133575491598871	2.43718230826604
11427	-0.633812864287367	1.4730046053548	-4.17100583464983	3.22789170963402e-05	0.0184823699474128	2.10561584381549
12150	0.586013587480166	2.86776207014615	4.09840524014036	4.41027657311805e-05	0.0220385529701048	1.81571541750156
25030	-0.655301059031728	2.5280253465583	-4.02345756519923	6.0560823435861e-05	0.0265721503658402	1.54257514708524
36912	0.638512119765901	5.83185360764844	3.81639219579229	0.000141601632649419	0.0452532473457746	0.806124644752397
