logFC	AveExpr	t	P.Value	adj.P.Val	B
1685	0.595432118444927	5.14155065274378	4.9164259745832	1.23449044284822e-06	9.14596397657985e-05	5.06157939138968
1762	-0.726833460472997	8.19248600464987	-4.84372810225503	1.75211065620516e-06	0.000124399856590566	4.67836481701736
2250	-0.825961937072415	6.10049471304921	-4.79418445997634	2.21881415279147e-06	0.000151234372654267	4.47336334438148
560	0.94660542200296	6.33252241786457	4.78264012927905	2.34669998270292e-06	0.000153799106558684	4.44940179052099
480	-0.71987638021768	4.91687502115893	-4.76680455903231	2.52594197083162e-06	0.000159415004381373	4.39774993544369
2063	0.724579046087651	4.56186601005811	4.74825925675197	2.75680775477016e-06	0.000167771443361727	4.32443153577447
2451	1.00061648703287	6.70069634550512	4.66190495996222	4.14501510163174e-06	0.000243555370109672	3.9071434119628
172	1.36853596845568	7.03419313702314	4.5079677512844	8.42290141615492e-06	0.000470818144859293	3.2070912480875
173	1.36737455432045	7.0338471690289	4.50424060778862	8.56535357431813e-06	0.000470818144859293	3.19135341858798
110	-1.03970572450644	5.77347932805317	-4.4863363505456	9.2519879179136e-06	0.000492668356628899	3.16027236591073
1971	0.682159878173236	4.73463705173056	4.43559846102392	1.15382636935611e-05	0.000578270627465535	2.98569427000348
311	0.728601527225709	4.37051543641654	4.41470113137189	1.26600112645186e-05	0.000616361691278279	2.90551915913951
2249	0.719954566461514	6.06906469305318	4.34638273174714	1.71022875683483e-05	0.000809508278235151	2.5628398117278
850	-0.697850413362354	4.66436907901605	-4.32745392379145	1.85756370004342e-05	0.000855483390506484	2.5445296751101
702	0.68226999759212	5.97627957453269	4.0958376248734	4.98274781848663e-05	0.00223436902176348	1.59746072021002
1054	0.597454850425216	4.21891441715826	4.05030179788802	6.01724116667395e-05	0.0025421156123317	1.46099169894606
1176	-0.62080528421694	5.50794120995776	-4.05908357649369	5.80305489031183e-05	0.00253548859822855	1.44624597963912
1728	-0.75167305452995	6.18950333987327	-4.04649857565378	6.11659272920186e-05	0.0025421156123317	1.36843768791905
1904	-0.669813747657329	5.13778097514313	-4.00136812093841	7.3550610402983e-05	0.00298405333634959	1.25683338582136
1730	-0.744596877606563	6.35547645187599	-3.87552635783888	0.000122237556773883	0.0045837831390769	0.732079082959807
319	-0.594274873066401	5.9171983013618	-3.86533211064261	0.000127149944414623	0.00460986181452165	0.696621331120196
307	-0.743888159394199	5.30371356653791	-3.62399212805332	0.000323190932620536	0.0100130427124617	-0.114809732924067
1807	-0.668373333016381	4.53377952585644	-3.59615159537781	0.00035846288207719	0.0109075134117774	-0.175379462383847
1008	-0.598253291315816	4.46761157869585	-3.54686099766856	0.000430464940842141	0.0126467630895691	-0.341505021216348
1905	-0.61395202153397	5.36961650513642	-3.52461505221958	0.000467215270445237	0.0134820535976693	-0.452621561948634
2239	-0.6346911513495	4.83462868135255	-3.4758973263584	0.000558195322284782	0.0148619504558323	-0.570091037608874
1835	0.651376401390706	6.37645204487565	3.4794163664601	0.000551499749478198	0.0148619504558323	-0.670312941274914
609	0.642629838041355	5.01432489210368	3.43606987055989	0.00064460459556207	0.0161530328064377	-0.701541650358576
695	-0.609530462859539	6.8647537258215	-3.44392378783167	0.000626634345608523	0.016067809996874	-0.758087951107128
1808	-0.652831631164108	4.65301534873513	-3.39398614130567	0.000749366981615177	0.0172967009417563	-0.846933833902899
1903	-0.601506641002551	5.40682619040836	-3.40376824655715	0.000723688721460798	0.0172967009417563	-0.849968684191319
170	1.1172571179087	7.80974735227378	3.3965785521941	0.000744963604909931	0.0172967009417563	-0.933363236151749
240	0.829680877076684	5.63731660027508	3.23115037974804	0.00132575395904544	0.0285960094457396	-1.40195163980919
1326	0.648126201885864	4.80384969529198	3.15683810142097	0.00170131253041489	0.0349281512268311	-1.57334222705039
