logFC	AveExpr	t	P.Value	adj.P.Val	B
14850	4.52130516942266	2.73457391484802	13.5527230239156	2.75912820503775e-35	7.79702039461619e-31	68.3350187964393
29992	2.41192094998228	1.44733027008508	13.1599338899722	1.07845208244541e-33	1.52379886989124e-29	64.9747763025029
27996	-3.04576798785842	1.55424576273214	-11.6556103100081	1.28312900042832e-27	1.20866474743679e-23	51.4485825423432
27997	-3.06269592755106	1.57399860632342	-11.6057654299334	2.01037067134142e-27	1.42027662003593e-23	51.0153673017976
27998	-3.29776228414853	1.8416589377784	-11.4522596889294	8.07184978828882e-27	4.56204806334507e-23	49.6716931433147
25228	-2.75047392070776	1.38474966563473	-10.3290884092795	1.37639381190975e-22	6.48258545512628e-19	40.2719046393727
30132	-3.00564544285965	1.54302659492317	-9.89263053938969	5.32233312063943e-21	2.14862588080214e-17	36.7447449055956
30787	-2.67433727267753	1.23065434705834	-9.809256580129	1.02760541687821e-20	3.51325076375453e-17	36.1119593144276
25230	2.34318731461697	1.21425991594794	9.79882629998919	1.11890926337771e-20	3.51325076375453e-17	36.0344521264876
1384	2.50400089576742	1.11928482048489	9.69044939728217	2.70053735158996e-20	7.63144850185807e-17	35.1845105213081
25231	-2.36865185518821	1.22142389448502	-9.66268046718653	3.381131993207e-20	8.68612809054878e-17	34.9667779702502
14849	3.40815926532329	3.02202309538578	9.58865553855029	6.45795519213084e-20	1.52079463145355e-16	34.2968306097904
2054	-3.46491503955754	2.87398744715079	-9.3293540252394	5.14410721833615e-19	1.044145518649e-15	32.3189236980155
2053	-3.46505034166332	2.87505444341281	-9.32864656952037	5.17287846742137e-19	1.044145518649e-15	32.3134894303671
3284	-2.85366211186299	1.44474127567224	-9.22494089669702	1.13283192144217e-18	2.13417981786895e-15	31.5738559324799
39085	3.10379767184171	1.71857289997083	9.21858839701536	1.21054143199974e-18	2.13804314543004e-15	31.5108849199321
20236	-2.04682376993809	1.31250187145884	-9.15447816081844	1.92022772647464e-18	3.19198325426157e-15	31.0765779312917
30134	-2.99957114306377	1.73013463672771	-9.05697992184849	4.25157242471e-18	6.41871864498118e-15	30.302078986582
29450	1.99046352126637	1.2886014809879	9.05036183686765	4.31563941592563e-18	6.41871864498118e-15	30.2970545515155
39087	2.95603197322346	1.63981149179959	8.99528196128854	6.83155559158443e-18	9.65264647312922e-15	29.8428379490499
33995	-2.74656616631357	2.20862509917298	-8.73749145123948	4.83609095398616e-17	6.50776639374737e-14	27.9490222897216
39086	-3.60432367664996	2.36882522745433	-8.71864979579808	5.75102177326995e-17	7.38718746776526e-14	27.7746746579172
24018	1.98438637184378	1.19993641725172	8.70470149624182	6.069094404095e-17	7.45680603327481e-14	27.750377250268
7326	-3.75129521358851	2.2782030885556	-8.6915707496482	7.07614405502222e-17	8.33186478545304e-14	27.5796814980984
3283	-2.48174126524495	1.29867562920896	-8.66005060108432	8.5397318524509e-17	9.6529712967364e-14	27.4127628563149
1386	2.43878528115099	1.30609625201692	8.60929489953281	1.2463508147885e-16	1.3546395259657e-13	27.0491047528132
4218	3.33878395291772	2.15491329569466	8.40981426094201	5.72023133153203e-16	5.98696359991717e-13	25.5734546304312
20239	-1.94526331845792	1.36270756238061	-8.35499194321954	8.18824407624619e-16	8.26398533395147e-13	25.2458107711729
4966	-1.91013553392332	0.992280326638786	-8.27057979859697	1.51735413351209e-15	1.47858311927304e-12	24.6516221921344
28720	1.53311403923556	0.81363456253555	8.22902701029924	2.05235900219264e-15	1.93325376809873e-12	24.3621669956806
27995	2.20370358856028	1.64149367922113	8.15938669356868	3.39645764558903e-15	3.09614505182905e-12	23.8702991664652
22298	-2.77711918055097	1.78603372853113	-8.14698056765624	3.81688286767294e-15	3.37066540492405e-12	23.75547339889
9978	-3.09149138819583	2.04677262454273	-8.11603392846411	4.81774680928142e-15	4.12559718434799e-12	23.5313142353502
22269	2.04669471502857	2.37389471945145	8.09538758037292	5.38151927007662e-15	4.47283391332633e-12	23.4211638627229
34151	1.79263879925244	0.922071034689896	8.03202796994653	8.46588982667096e-15	6.83535944605413e-12	22.9966101783493
5296	-2.67277132122581	1.60196471091198	-7.99815176687574	1.10387726659519e-14	8.6651299101982e-12	22.7349196885141
28474	-1.8711814443855	1.03351238971202	-7.8959189861331	2.2212013335671e-14	1.69645752662899e-11	22.0683684875457
738	1.74423704009683	0.99679467932207	7.88891391639939	2.33349839945465e-14	1.73532450711024e-11	22.0215706049015
24598	-2.06625927719224	1.71377527503706	-7.83833935092972	3.32843201681856e-14	2.41174770162246e-11	21.6761145327618
24020	-1.90219039290199	1.44224905256527	-7.79456624506521	4.52007212001631e-14	3.19331795098852e-11	21.3836278689586
6020	-1.76878675728879	2.49467157588274	-7.7429642311572	6.47323342086643e-14	4.46163666439669e-11	21.0231642026984
12125	-2.25562224557673	1.70220288785129	-7.72398032047047	7.45745827203821e-14	5.01762650736971e-11	20.9084889538062
22764	-2.88494781616559	1.80838274745055	-7.71445253955695	8.12703660006762e-14	5.34097505305374e-11	20.8159149036283
30788	-2.12711828526283	1.31898781754922	-7.68183630585566	9.88337896888391e-14	6.34760014276569e-11	20.6293960138799
22927	-1.73116087774038	1.06671076272617	-7.60657993738024	1.65840591438487e-13	1.04144206076893e-10	20.1353312602419
31566	-1.89324799166531	1.58609425760377	-7.55157917894061	2.41511110847771e-13	1.48366575683634e-10	19.7727994418457
18737	1.4002781226249	1.32082987118348	7.54222852173193	2.5739675149311e-13	1.54761165966889e-10	19.7139933944334
368	-2.1908504745072	1.43162792199999	-7.53432821097022	2.73022144931543e-13	1.59178994181896e-10	19.6526211324549
20335	-2.23230849529361	1.87281767269657	-7.5330550953321	2.76010145968112e-13	1.59178994181896e-10	19.6418273285124
950	-2.77644615563964	1.74536247276833	-7.48645041756798	3.8589091236306e-13	2.18097825849354e-10	19.3193356900736
6021	1.60817419380895	1.68125970084099	7.46809421291962	4.25639258045161e-13	2.3235767980098e-10	19.2277213164981
10440	-1.33222869493665	1.7572231584515	-7.46742589093219	4.27566415996707e-13	2.3235767980098e-10	19.2233042810159
20240	-1.86551287813837	1.47212892083595	-7.44892309411079	4.84471023127972e-13	2.58314464954215e-10	19.1034345597315
18736	1.39894989664078	1.34593108725825	7.44141478151162	5.09634906122296e-13	2.66699496520555e-10	19.0575352732831
30648	-3.19473288073439	2.13392838233753	-7.41832126062894	6.14010527631938e-13	3.1547860909729e-10	18.8716926118389
12042	-1.76180488693514	1.41197252119038	-7.40713927351818	6.41858106256179e-13	3.23897646869525e-10	18.8345960389989
35048	-1.48458080547462	1.31687708917549	-7.38330365547218	7.53183860990669e-13	3.73407416276058e-10	18.6821274171383
12899	-1.45897906253875	0.892962249972193	-7.37839662530557	7.78359567288006e-13	3.79025805397907e-10	18.6509491722619
3958	1.86408177159828	1.12170358812029	7.37592702826289	7.91341608637124e-13	3.79025805397907e-10	18.632853368409
20597	-2.32718886654464	2.44411186621388	-7.36755772563632	8.46259844495943e-13	3.98574282426848e-10	18.5601035962813
12898	-1.45324290561097	0.894629592945419	-7.33985056052734	1.00716278395643e-12	4.66580542816799e-10	18.4034008914622
15267	3.92800405538555	3.52117186153768	7.32444787747381	1.15137275355072e-12	5.24784558751451e-10	18.2595803024104
949	-2.34148424728471	1.4000377864152	-7.26755644915882	1.65144168714335e-12	7.40763343444189e-10	17.924853015745
15076	-1.78170707748489	1.00419892251105	-7.26117532196512	1.69888440793073e-12	7.50137101308038e-10	17.9005790904958
13491	-1.71101283232453	1.00542556047286	-7.22437125045661	2.16645147080464e-12	9.24641858314425e-10	17.6672952463834
20598	-2.22531307349152	2.13434522867053	-7.22493261856772	2.17851761069951e-12	9.24641858314425e-10	17.6579276159871
