logFC	AveExpr	t	P.Value	adj.P.Val	B
2828	-2.61009841998111	4.68116622974	-11.2783715956325	3.72333944198085e-26	1.4971547896205e-22	48.2761252306635
281	-2.60326151162641	3.59771485059488	-10.2228731308	3.42769249096106e-22	6.89137575307721e-19	39.3889952185951
2677	-0.95779950399202	5.14975063765159	-9.71871795016928	2.13951396297955e-20	2.86766188171359e-17	35.4580681841089
3784	-2.04241660502071	3.50842616818513	-8.98461749109462	7.15372728376781e-18	7.19128435200759e-15	29.7984385111116
158	-1.50985884260407	3.38676451379761	-7.80110239589187	4.31131462943755e-14	3.46715922499368e-11	21.4215830662009
471	-1.95008738412337	3.64024262951667	-7.69052547246053	9.37459611139282e-14	6.28254182731842e-11	20.6774815123365
3672	-2.38652009390117	4.72171819170951	-7.57382754121792	2.14238527814031e-13	1.21802359348157e-10	19.8957430541636
4154	-1.6596366421264	3.60164177028535	-7.55086342701832	2.42332473211952e-13	1.21802359348157e-10	19.7664543478336
3099	-1.68004636465506	4.02103583630637	-7.40464054968824	6.51821666788717e-13	2.9121943579527e-10	18.8196965546254
504	-2.69421660003222	5.78951415456357	-7.31969589887312	1.19170913103766e-12	4.79186241590244e-10	18.2466685048438
3742	-1.53272401807861	3.96806945350355	-7.23641893897576	1.99838418316615e-12	7.30500254591919e-10	17.7436270523391
3454	-1.34111707250864	3.21661873077049	-7.1390074455147	3.78923896211706e-12	1.26971082222272e-09	17.1249318401663
3294	-1.1881983214869	4.60857076359773	-6.92593419713611	1.50078023498585e-11	4.6420287114447e-09	15.8111697912749
1995	-1.20490787145215	3.76866517619374	-6.82139268336207	2.91408217315266e-11	8.36966029874776e-09	15.1742114099221
4860	-1.41215308932084	3.1535551186664	-6.80020222469089	3.33045285184472e-11	8.92783394484509e-09	15.0440412238058
3716	-1.88298671507042	3.91072367483229	-6.6909178717796	6.69532140628692e-11	1.68261796091748e-08	14.3783677950699
3016	-0.832392892725121	8.57789569649353	-6.61942313205137	1.02709661370347e-10	2.42938557864802e-08	13.9294651785667
906	-1.27775617240083	3.59705828202277	-6.47398920753312	2.4980348196441e-10	5.58033222766052e-08	13.1186545178224
877	-2.95640568599085	5.44954184608654	-6.41924450686888	3.56059607206316e-10	7.53534568724524e-08	12.7751417396238
874	-1.17272332582662	3.90557743706472	-6.36856466431772	4.71166200940898e-10	9.47279646991676e-08	12.5115913783969
875	-1.16746626545204	3.91596353630438	-6.34301349644745	5.48814218444466e-10	1.05084855826914e-07	12.365797376822
2382	1.29076138038632	4.14095666996849	6.33228352983472	5.85037956152916e-10	1.06928982804131e-07	12.3037844848297
2378	1.32183831942661	3.55922598186076	6.3202804600025	6.28336309215522e-10	1.09849578232853e-07	12.2381293881146
