logFC	AveExpr	t	P.Value	adj.P.Val	B
1037	-1.17878591138693	4.39983285102449	-4.39470000634465	1.33480001933218e-05	0.0026214947358708	2.93018075267026
3707	-1.09579375177036	4.48060470364599	-4.39203990235562	1.34799458678065e-05	0.0026214947358708	2.92108050496355
1655	-0.697650158644238	5.20216925126654	-4.36259754848405	1.52706468012687e-05	0.00282125199653439	2.8076474324545
3077	-0.903977142242529	5.32750758048597	-4.31445395695911	1.88776274769392e-05	0.00293650548666077	2.61581465758907
3485	-0.774556312774008	3.82175137528144	-4.31228463954705	1.90561860686166e-05	0.00293650548666077	2.60748953461082
1651	-0.732304652926814	4.31452013076103	-4.3083093863414	1.93907522322606e-05	0.00293650548666077	2.59118314501884
98	-0.716827412428512	4.20150796508466	-4.30161974324347	1.99664647203775e-05	0.00293650548666077	2.56473502179264
351	-0.751383585700747	4.208452092196	-4.29883366726006	2.02110177255113e-05	0.00293650548666077	2.55372214756538
3797	-0.804859385090018	4.47561807815567	-4.29377004826068	2.06628261578295e-05	0.00293650548666077	2.53374419215581
2503	-0.783759675139317	5.32391186453481	-4.24554644132305	2.54769856746318e-05	0.00348657266917646	2.34480531503931
2085	-0.793599610031216	4.71328438532698	-4.1993050599608	3.10847065211152e-05	0.00410207109269717	2.16464881981686
2141	-0.781370286119433	4.58532533102687	-4.18720688778149	3.27354710715499e-05	0.00410269132915905	2.11785042053782
2629	-0.764194134130697	3.84505477655248	-4.18313170974228	3.33100784505471e-05	0.00410269132915905	2.10277195189956
2492	-0.828545920020052	3.78988244445832	-4.16091913394037	3.66148284591466e-05	0.00436425132763054	2.01743083514249
481	-0.678378901423931	4.60492211007607	-4.14516354500782	3.91456699302457e-05	0.00438761329441706	1.95657692402388
1262	-0.832973148034182	4.38099124201939	-4.14492208838463	3.91857208973648e-05	0.00438761329441706	1.95549819305976
4709	-0.920039990364502	4.50503084116558	-4.12736473248525	4.22640181108237e-05	0.00459310432116157	1.88748744354664
97	-0.701500086555466	4.7514429894116	-4.11479472081307	4.45008849328667e-05	0.00462123288789354	1.84099867134401
4384	-0.735234253094856	4.63599518217186	-4.10456871163484	4.64559138485109e-05	0.00462123288789354	1.80212426056477
1662	-0.723804688849921	3.63282128267343	-4.10325334395216	4.67132370198998e-05	0.00462123288789354	1.7984634467261
1929	-0.725911078092288	6.23865463618173	-4.09914582882411	4.75255344357117e-05	0.00462123288789354	1.78389997871996
4045	-0.763472604617569	3.91053237421397	-4.07975650047308	5.15446145533241e-05	0.00483278077107788	1.70902272364467
4250	-1.1814113904771	4.71909916616055	-4.0688256373483	5.43208903383775e-05	0.00483278077107788	1.66220809817255
480	-0.653048517230053	4.96971818383401	-4.06205211894789	5.54947422614538e-05	0.00483278077107788	1.64244477486649
4328	-0.794325606270132	5.36156597573233	-4.0615627897273	5.56079002421543e-05	0.00483278077107788	1.64114731735816
794	-0.716705967085106	5.6988573287208	-4.04976044822369	5.8404530799717e-05	0.00483278077107788	1.59756631671821
165	-0.744682955875399	4.71737325486453	-4.04570674931993	5.93955170622564e-05	0.00483278077107788	1.58091473512426
2693	-0.806638466624302	3.830086131015	-4.04284760297292	6.0104056209847e-05	0.00483278077107788	1.5710181344755
4630	-0.75417961696428	4.55400903373198	-4.03945931013463	6.09541159753397e-05	0.00483278077107788	1.55775199484845
2391	-0.83995018562815	4.13296543715698	-4.03600780856563	6.1836063516578e-05	0.00483278077107788	1.54487473211505
2160	-0.68353053218417	5.2310680957931	-4.03181425379066	6.29142380881179e-05	0.00483278077107788	1.53012630834476
1499	-0.688047214164508	4.82346906289898	-4.0273426330751	6.40882970995443e-05	0.00483278077107788	1.51287503254725
3302	-0.652228502930593	4.88369907179095	-4.00885368156319	6.91670931670255e-05	0.0050331938721253	1.44419211200962
3205	-0.715194531249384	5.10804474489004	-4.00779092928571	6.9470334906195e-05	0.0050331938721253	1.44054919607573
817	-0.802535497381899	4.6999149681512	-4.00080193608122	7.14961874063766e-05	0.00508035408589542	1.41412064418443
3103	-0.703608848951104	3.84569492025323	-3.96463992975526	8.29046745735313e-05	0.00560213719231898	1.28189673173001
3763	-0.772535825123736	4.65829994570257	-3.96247613321977	8.36393334190894e-05	0.00560213719231898	1.27316679582041
3318	-0.669110992249257	5.14547063889011	-3.95665853739113	8.5645250838198e-05	0.00560213719231898	1.25257454255434
869	-0.792011025407606	4.39159804646121	-3.9533747813452	8.67975327747307e-05	0.00560213719231898	1.24049099945391
3419	-0.76168554602112	4.87346036825341	-3.94856839748328	8.8510620339477e-05	0.00560213719231898	1.22256741682078
4647	-0.747373145615482	4.93810240827698	-3.94851096830188	8.85312815133629e-05	0.00560213719231898	1.22246235201447
4447	-0.650636838271713	4.81350314513352	-3.93501874012399	9.35140333017881e-05	0.00560213719231898	1.17306777557783
997	-0.819815891504102	5.26467521706524	-3.93008819911837	9.54062972103641e-05	0.00560213719231898	1.15608012041549
3893	-0.640227876319297	5.64242575634318	-3.92882434363856	9.58895568445547e-05	0.00560213719231898	1.15224694320598
120	-0.840047961838057	4.9882985773173	-3.92911767881699	9.58173906697171e-05	0.00560213719231898	1.15175743564245
2618	-0.732994910158847	5.41404966692378	-3.92428490314664	9.76665657548702e-05	0.00560213719231898	1.13530242687955
3783	-0.744378941286394	5.50735720112062	-3.92295508526907	9.81930114172287e-05	0.00560213719231898	1.13163322161971
754	-0.8390105406902	3.4428797318406	-3.91876263939667	9.98834614817359e-05	0.00560213719231898	1.11653955614903
